.,.heading,,.,,Process,Total,Total,eco-costs of,eco-costs of,eco-costs of,eco-costs of,Carbon ,Carbon ,CED,ReCiPe2016,ReCiPe2016,ReCiPe,ReCiPe,ReCiPe,ReCiPe,ReCiPe,ReCiPe,EF 3.1,EF 3.1,carbon,pollutants,water,biodiversity,resources,ClassyFire,"chemicals,plastics, and wood",Note:,,,,,,,
.full,.heading,LCI,.,,,eco-costs,eco-costs,human health,protecting,resource,carbon ,Dioxide,Dioxide,(Total),endpoint (Pt),endpoint H/A,human health,ecotoxicity,resources,human health,ecotoxicity,resources,Total,Total,ecocosts,ecocosts,ecocosts,ecocosts,ecocosts,subclass,,Idemat data based on Ecoinvent can be found at the blackboard of the Delft University of Technology,,,,,,,
.nr,.heading,.    number,.,unit,,euro,bars,euro,nature     euro ,scarcity   euro,footprint  euro,kgCO2e,bars,MJ,World(2010) H/A,bars,Pt,Pt,Pt,DALY,species.year,USD2013,Pt,bars,ESRS E1,ESRS E2,ESRS E3,ESRS E4,ESRS E5,name,alternative names,,,,,,,,
,,,MATERIALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Materials, metals, non ferro, zincs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.100.38.101.230701 G-ZnAlCu,"metals, non-ferro",A.100.38.101,"Materials, metals, non ferro, zincs",kg ,G-ZnAlCu,2.43,2.43,0.01,0.30,1.44,0.67,4.50,4.50,83.8,0.16865777,0.17,0.1575328,0.005082397,0.006042573,9.44441E-06,1.87958E-08,0.84629866,0.000867658,0.00,0.67438052,0.314314972,0.302390329,0.302512562,1.437271017,,Alternative NamesEN 12844,,,,,,,,
A.100.38.102.230701 Zamak3,"metals, non-ferro",A.100.38.102,"Materials, metals, non ferro, zincs",kg ,Zamak3,2.35,2.35,0.01,0.30,1.37,0.67,4.44,4.44,82.9,0.16609838,0.17,0.15509907,0.00501165,0.005987662,9.29851E-06,1.85342E-08,0.83860814,0.000838498,0.00,0.66614357,0.307484196,0.297790997,0.29790507,1.373561249,,Alternative NamesASTM: Zinc Alloy 3ISO:ZP0430 (Zinc Pressure Casting Alloy with 4% Aluminum and 0.3% Copper)DIN: GD ZnAl4Cu1BS:ZnAl4AFNOR: ZL3Chinese Standard: ZnAl4Cu1 Japanese Standard: DAC 3,,,,,,,,
A.100.38.103.230701 Zamak5,"metals, non-ferro",A.100.38.103,"Materials, metals, non ferro, zincs",kg ,Zamak5,2.37,2.37,0.01,0.30,1.40,0.67,4.46,4.46,83.2,0.1669709,0.17,0.15592875,0.005035768,0.006006382,9.34825E-06,1.86234E-08,0.84122991,0.000848439,0.00,0.66895162,0.309812871,0.299358953,0.299475807,1.395280538,,Alternative NamesASTM: Zinc Alloy 5ISO: ZP0435 (Zinc Pressure Casting Alloy with 4% Aluminum and 0.5% Copper)DIN: GD ZnAl4Cu1BS: ZnAl4Cu1AFNOR: ZL5Chinese Standard: ZnAl4Cu1 Japanese Standard: DAC 5,,,,,,,,
A.100.38.104.230701 ZnCuTi,"metals, non-ferro",A.100.38.104,"Materials, metals, non ferro, zincs",kg ,ZnCuTi,2.51,2.51,0.01,0.30,1.52,0.68,4.50,4.50,85.4,0.16906586,0.17,0.15783027,0.005085815,0.006149776,9.46225E-06,1.88085E-08,0.86131314,0.000864029,0.00,0.67529658,0.313140344,0.303400541,0.303504286,1.518829145,,Alternative Namesno other names,,,,,,,,
A.100.38.105.230701 Zinc (super plastic),"metals, non-ferro",A.100.38.105,"Materials, metals, non ferro, zincs",kg ,Zinc (super plastic),2.34,2.34,0.02,0.29,1.28,0.75,5.03,5.03,84.1,0.17008024,0.17,0.15916802,0.005413716,0.005498507,9.54245E-06,2.00211E-08,0.77009898,0.000780693,0.00,0.75376851,0.306195439,0.285661747,0.28583302,1.276187372,,Alternative Namesno other names,,,,,,,,
,,,"Materials, metals, non ferro, magnets",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A.100.40.101.230701 Barium Ferrite magnet, ceramic 4 MGOe","metals, non-ferro",A.100.40.101,"Materials, metals, non ferro, magnets",kg ,"Barium Ferrite magnet, ceramic 4 MGOe",1.47,1.47,0.05,0.13,0.22,1.07,7.11,7.11,114.1,0.14070796,0.14,0.13174694,0.005918266,0.003042754,7.8985E-06,2.18871E-08,0.42615598,0.000356778,0.00,1.0667555,0.18318744,0.130635003,0.130635003,0.217122022,,Cullit BD and Graham CD Introduction to magnetic materials 2nd edition Wiley,,,,,,,,
A.100.40.102.230701 Neodymium magnet (NdFeB) 50 MGOe,"metals, non-ferro",A.100.40.102,"Materials, metals, non ferro, magnets",kg ,Neodymium magnet (NdFeB) 50 MGOe,83.37,83.37,0.28,0.90,79.44,2.75,18.30,18.30,237.7,0.52468147,0.52,0.49369391,0.018014565,0.012972992,2.9598E-05,6.66219E-08,1.8169457,0.001078075,0.00,2.7457339,1.179780455,0.898295701,0.898619872,79.44438703,,,,,,,,,,
A.100.40.103.230701 Neodymium magnet (NdFeB) 50 MGOe recycled,"metals, non-ferro",A.100.40.103,"Materials, metals, non ferro, magnets",kg ,Neodymium magnet (NdFeB) 50 MGOe recycled,4.91,4.91,0.04,0.09,4.08,0.70,4.69,4.69,80.0,0.097346913,0.10,0.091493259,0.003929596,0.001924057,5.48521E-06,1.45325E-08,0.26947582,0.000243462,0.00,0.70300483,0.121650084,0.085946561,0.085962769,4.08311117,,,,,,,,,,
"A.100.40.104.230701 Neodymium magnet (NdFeB) corrosion resistant, 40 MGOe","metals, non-ferro",A.100.40.104,"Materials, metals, non ferro, magnets",kg ,"Neodymium magnet (NdFeB) corrosion resistant, 40 MGOe",109.21,109.21,0.37,1.20,104.42,3.21,21.43,21.43,271.4,0.6800332,0.68,0.64273063,0.021877327,0.01542524,3.8533E-05,8.09073E-08,2.1603978,0.001332033,0.00,3.2149921,1.574790147,1.203708583,1.204033741,104.4186107,,,,,,,,,,
"A.100.40.105.230701 Neodymium magnet (NdFeB) corrosion resistant, 40 MGOe recycled","metals, non-ferro",A.100.40.105,"Materials, metals, non ferro, magnets",kg ,"Neodymium magnet (NdFeB) corrosion resistant, 40 MGOe recycled",6.22,6.22,0.04,0.10,5.35,0.73,4.84,4.84,81.7,0.10515122,0.11,0.09897975,0.004123862,0.002047613,5.93404E-06,1.5251E-08,0.28678048,0.000256224,0.00,0.72662432,0.141493364,0.101288786,0.101305037,5.3526529,,,,,,,,,,
"A.100.40.106.230701 SmCo (1:5) magnet, 20 MGOe","metals, non-ferro",A.100.40.106,"Materials, metals, non ferro, magnets",kg ,"SmCo (1:5) magnet, 20 MGOe",89.34,89.34,2.32,7.87,68.27,10.87,72.48,72.48,737.8,4.1372379,4.14,3.9987171,0.094654569,0.043866196,0.000239731,3.50054E-07,6.1437249,0.006287091,0.01,10.871431,10.19535044,7.873794502,7.874207926,68.2714015,,,,,,,,,,
"A.100.40.107.230701 Nitride magnet (Fe16N2), 20-80 MGOe","metals, non-ferro",A.100.40.107,"Materials, metals, non ferro, magnets",kg ,"Nitride magnet (Fe16N2), 20-80 MGOe",1.59,1.59,0.06,0.15,0.22,1.15,7.67,7.67,119.4,0.15350937,0.15,0.14362541,0.006438568,0.0034454,8.61064E-06,2.38113E-08,0.48254899,0.000383492,0.00,1.1510579,0.214201622,0.154503747,0.154503747,0.223504622,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Materials, paper and packaging, general",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.120.01.101.230701 Board (solid) and recycled paper (test liner and fluting) in Europe,paper & packaging,A.120.01.101,"Materials, paper and packaging, general",kg ,Board (solid) and recycled paper (test liner and fluting) in Europe,0.08,0.08,0.01,-0.03,0.01,0.09,0.61,0.61,8.7,0.012229286,0.01,0.01122203,0.00052358,0.000483675,6.72784E-07,1.93632E-09,0.067741661,3.18E-05,0.00,0.091363526,0.019532486,0.011949994,-0.029692751,0.006155099,,,,,,,,,,
A.120.01.102.230701 Brown paper (kraft liner),paper & packaging,A.120.01.102,"Materials, paper and packaging, general",kg ,Brown paper (kraft liner),0.09,0.09,0.01,0.02,0.01,0.06,0.39,0.39,6.2,0.009789537,0.01,0.009112748,0.000390303,0.000286486,5.46328E-07,1.44343E-09,0.040124127,2.51E-05,0.00,0.058910008,0.024726779,0.014819403,0.015517139,0.010611718,,,,,,,,,,
A.120.01.103.230701 Brown paper (kraft liner) 70 gr/m2,paper & packaging,A.120.01.103,"Materials, paper and packaging, general",m2 ,Brown paper (kraft liner) 70 gr/m2,0.01,0.01,0.00,0.00,0.00,0.00,0.03,0.03,0.4,0.000685302,0.00,0.000637924,2.73E-05,2.01E-05,3.82449E-08,1.01045E-10,0.002808829,1.75E-06,0.00,0.004123907,0.001730961,0.00103741,0.001086254,0.000742857,,,,,,,,,,
A.120.01.104.230701 Brown paper (kraft liner) - FSC or wood waste based,paper & packaging,A.120.01.104,"Materials, paper and packaging, general",kg ,Brown paper (kraft liner) - FSC or wood waste based,0.09,0.09,0.01,0.02,0.01,0.06,0.39,0.39,6.2,0.009789537,0.01,0.009112748,0.000390303,0.000286486,5.46328E-07,1.44343E-09,0.040124127,2.51E-05,0.00,0.058910008,0.024726779,0.014819403,0.015517139,0.010611718,,,,,,,,,,
A.120.01.105.230701 Moulded fibre products,paper & packaging,A.120.01.105,"Materials, paper and packaging, general",kg ,Moulded fibre products,0.05,0.05,0.01,-0.02,0.00,0.07,0.44,0.44,6.2,0.008735204,0.01,0.008015736,0.000373986,0.000345482,4.8056E-07,1.38308E-09,0.048386901,2.27E-05,0.00,0.065259661,0.013951776,0.00853571,-0.021209108,0.004396499,,,,,,,,,,
A.120.01.106.230701 Paper woodfree uncoated bleached,paper & packaging,A.120.01.106,"Materials, paper and packaging, general",kg ,Paper woodfree uncoated bleached,0.10,0.10,0.01,0.02,0.01,0.06,0.40,0.40,6.4,0.009484814,0.01,0.008792096,0.000394956,0.000297762,5.27104E-07,1.46063E-09,0.041703418,2.43E-05,0.00,0.060363231,0.02288699,0.014374807,0.01507661,0.011104004,,,,,,,,,,
A.120.01.107.230701 Paper woodfree uncoated bleached 80 gr/m2,paper & packaging,A.120.01.107,"Materials, paper and packaging, general",m2 ,Paper woodfree uncoated bleached 80 gr/m2,0.01,0.01,0.00,0.00,0.00,0.00,0.03,0.03,0.5,0.000758785,0.00,0.000703368,3.16E-05,2.38E-05,4.21683E-08,1.16851E-10,0.003336273,1.94E-06,0.00,0.004829059,0.001830959,0.001149985,0.001206129,0.00088832,,,,,,,,,,
A.120.01.108.230701 Paper woodfree uncoated bleached -  FSC or waste wood based,paper & packaging,A.120.01.108,"Materials, paper and packaging, general",kg ,Paper woodfree uncoated bleached -  FSC or waste wood based,0.10,0.10,0.01,0.02,0.01,0.06,0.40,0.40,6.4,0.009484814,0.01,0.008792096,0.000394956,0.000297762,5.27104E-07,1.46063E-09,0.041703418,2.43E-05,0.00,0.060363231,0.02288699,0.014374807,0.01507661,0.011104004,,,,,,,,,,
A.120.01.109.230701 Semichemical fluting,paper & packaging,A.120.01.109,"Materials, paper and packaging, general",kg ,Semichemical fluting,0.11,0.11,0.01,0.02,0.01,0.07,0.48,0.48,8.3,0.012265511,0.01,0.011548316,0.000481045,0.000236151,6.92345E-07,1.77901E-09,0.033074331,3.18E-05,0.00,0.071648363,0.031090378,0.021038842,0.02173435,0.009608566,,,,,,,,,,
A.120.01.110.230701 Semichemical fluting - FCS or wood waste based,paper & packaging,A.120.01.110,"Materials, paper and packaging, general",kg ,Semichemical fluting - FCS or wood waste based,0.11,0.11,0.01,0.02,0.01,0.07,0.48,0.48,8.3,0.012265511,0.01,0.011548316,0.000481045,0.000236151,6.92345E-07,1.77901E-09,0.033074331,3.18E-05,0.00,0.071648363,0.031090378,0.021038842,0.02173435,0.009608566,,,,,,,,,,
A.120.01.111.240310 Folding Boxboard GC1,paper & packaging,A.120.01.111,"Materials, paper and packaging, general",kg ,Folding Boxboard GC1,0.11,0.11,0.01,0.02,0.01,0.07,0.50,0.50,8.2,0.011499276,0.01,0.01064626,0.000473105,0.000379911,6.38265E-07,1.74965E-09,0.053208831,2.94E-05,0.00,0.07428041,0.025374124,0.016209522,0.016904429,0.012325351,,,,,,,,,,
A.120.01.112.240310 Folding Boxboard GC2 or GC3,paper & packaging,A.120.01.112,"Materials, paper and packaging, general",kg ,Folding Boxboard GC2 or GC3,0.14,0.14,0.01,0.02,0.01,0.09,0.63,0.63,11.9,0.014144978,0.01,0.012993911,0.000580865,0.000570201,7.79011E-07,2.14817E-09,0.079860119,3.79E-05,0.00,0.094175273,0.028063045,0.017874256,0.018569468,0.014211234,,,,,,,,,,
A.120.01.113.240801 Paper and board for (fat) food packaging,paper & packaging,A.120.01.113,"Materials, paper and packaging, general",kg ,Paper and board for (fat) food packaging,0.11,0.11,0.01,0.02,0.01,0.07,0.49,0.49,7.9,0.011800952,0.01,0.010963705,0.000468499,0.000368748,6.57296E-07,1.73261E-09,0.051645333,3.02E-05,0.00,0.07284172,0.027195516,0.016649672,0.017340552,0.011837988,,,,,,,,,,
A.120.01.114.241205 Bamboo paper in Shenzhen produced in Sichuan proxi,paper & packaging,A.120.01.114,"Materials, paper and packaging, general",kg ,Bamboo paper in Shenzhen produced in Sichuan proxi,0.09,0.09,0.01,0.02,0.01,0.05,0.36,0.36,7.9,0.009239037,0.01,0.008557894,0.000366186,0.000314957,5.13063E-07,1.35424E-09,0.044111657,2.36E-05,0.00,0.053388884,0.027527885,0.01552344,0.017553973,0.009955596,,,,,,,,,,
,,,"Materials, packaging MAP films",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.120.10.101.230701 film HDPE 50 mu,paper & packaging,A.120.10.101,"Materials, packaging MAP films",m2 ,film HDPE 50 mu,0.06,0.06,0.00,0.04,0.00,0.01,0.10,0.10,4.2,0.002570126,0.00,0.002197716,8.50E-05,0.000287387,1.31758E-07,3.14434E-10,0.040250313,9.05E-06,0.00,0.014321057,0.003991663,0.003015535,0.040065535,0.000293256,,,,,,,,,,
A.120.10.102.230701 film LDPE 50 mu,paper & packaging,A.120.10.102,"Materials, packaging MAP films",m2 ,film LDPE 50 mu,0.06,0.06,0.00,0.04,0.00,0.01,0.10,0.10,4.2,0.00274108,0.00,0.002369535,8.56E-05,0.000285899,1.42058E-07,3.16737E-10,0.04004185,1.04E-05,0.00,0.014351813,0.007693972,0.00540134,0.04128134,0.000283996,,,,,,,,,,
A.120.10.103.230701 film PC 50 mu,paper & packaging,A.120.10.103,"Materials, packaging MAP films",m2 ,film PC 50 mu,0.09,0.09,0.01,0.05,0.00,0.03,0.22,0.22,6.9,0.005640036,0.01,0.005005018,0.000184022,0.000450996,3.00061E-07,6.80554E-10,0.063164701,2.43E-05,0.00,0.032489756,0.012277838,0.003592425,0.047350425,0.000370429,,,,,,,,,,
A.120.10.104.230701 film PET / PE+EVOH+PE 62 mu for MAP,paper & packaging,A.120.10.104,"Materials, packaging MAP films",m2 ,film PET / PE+EVOH+PE 62 mu for MAP,0.08,0.08,0.00,0.05,0.00,0.02,0.15,0.15,5.7,0.004102175,0.00,0.003577914,0.000135467,0.000388794,2.14503E-07,5.00989E-10,0.054452955,1.42E-05,0.00,0.022360975,0.00980204,0.006872546,0.051623975,0.000323341,,,,,,,,,,
A.120.10.105.230701 film PET 50 mu,paper & packaging,A.120.10.105,"Materials, packaging MAP films",m2 ,film PET 50 mu,0.07,0.07,0.00,0.05,0.00,0.02,0.17,0.17,5.3,0.004535294,0.00,0.004013776,0.000154903,0.000366615,2.40634E-07,5.72864E-10,0.051346696,1.34E-05,0.00,0.024839719,0.008171815,0.005857216,0.045091996,0.000425994,,,,,,,,,,
A.120.10.106.230701 film PET+ALOx / LDPE 62 mu for MAP,paper & packaging,A.120.10.106,"Materials, packaging MAP films",m2 ,film PET+ALOx / LDPE 62 mu for MAP,0.08,0.08,0.00,0.05,0.00,0.02,0.14,0.14,5.5,0.003925816,0.00,0.00342378,0.000125814,0.000376222,2.05263E-07,4.65289E-10,0.052692154,1.37E-05,0.00,0.020272881,0.0101178,0.007145675,0.052068661,0.000520415,,,,,,,,,,
A.120.10.107.230701 film PET+PVOH / LDPE 62 mu for MAP,paper & packaging,A.120.10.107,"Materials, packaging MAP films",m2 ,film PET+PVOH / LDPE 62 mu for MAP,0.08,0.08,0.00,0.05,0.00,0.02,0.13,0.13,5.6,0.003954786,0.00,0.003447096,0.000126379,0.000381311,2.0666E-07,4.6738E-10,0.053404833,1.39E-05,0.00,0.020226146,0.010284643,0.007265122,0.052584994,0.000301976,,,,,,,,,,
A.120.10.108.230701 film PLA (biobased) 50 mu,paper & packaging,A.120.10.108,"Materials, packaging MAP films",m2 ,film PLA (biobased) 50 mu,0.04,0.04,0.00,0.00,0.00,0.04,0.24,0.24,5.0,0.004526602,0.00,0.00409266,0.000192141,0.000241801,2.45363E-07,7.10581E-10,0.033865695,1.19E-05,0.00,0.036594871,0.004013758,0.002355397,0.002356286,0.000737071,,,,,,,,,,
A.120.10.109.230701 film PP 50 mu,paper & packaging,A.120.10.109,"Materials, packaging MAP films",m2 ,film PP 50 mu,0.06,0.06,0.00,0.04,0.00,0.01,0.08,0.08,3.9,0.002270671,0.00,0.001927418,7.55E-05,0.000267769,1.15553E-07,2.79155E-10,0.037502693,9.06E-06,0.00,0.012557815,0.00786549,0.006965806,0.042455806,0.000280909,,,,,,,,,,
A.120.10.110.230701 film PP+PVDC 62 mu for MAP,paper & packaging,A.120.10.110,"Materials, packaging MAP films",m2 ,film PP+PVDC 62 mu for MAP,0.15,0.15,0.06,0.06,0.00,0.03,0.20,0.20,5.6,0.006575774,0.01,0.006012728,0.000195543,0.000367502,3.60475E-07,7.23162E-10,0.051470914,9.77E-05,0.00,0.030002598,0.087871756,0.024369935,0.057418535,0.002520253,,,,,,,,,,
A.120.10.111.230701 film PS (shrink) 50 mu,paper & packaging,A.120.10.111,"Materials, packaging MAP films",m2 ,film PS (shrink) 50 mu,0.07,0.07,0.00,0.05,0.00,0.02,0.12,0.12,4.8,0.002441974,0.00,0.002009981,0.000100663,0.00033133,1.20502E-07,3.72276E-10,0.04640475,1.03E-05,0.00,0.018663536,0.003558332,0.001492674,0.045595824,0.000324126,,,,,,,,,,
A.120.10.112.230701 film PVC (stiff shrink) 50 mu,paper & packaging,A.120.10.112,"Materials, packaging MAP films",m2 ,film PVC (stiff shrink) 50 mu,0.07,0.07,0.00,0.04,0.00,0.03,0.17,0.17,4.8,0.00332174,0.00,0.00286254,0.000150912,0.000308287,1.71615E-07,5.58108E-10,0.043177471,1.42E-05,0.00,0.025829715,0.01978652,0.015266175,0.039726975,0.000432167,,,,,,,,,,
A.120.10.113.230701 Printing of multilayer film - UV Inkjet,paper & packaging,A.120.10.113,"Materials, packaging MAP films",m2 ,Printing of multilayer film - UV Inkjet,0.01,0.01,0.00,0.00,0.00,0.00,0.02,0.02,0.5,0.000558648,0.00,0.000517988,1.98E-05,2.09E-05,3.10544E-08,7.3066E-11,0.002927585,1.66E-06,0.00,0.003301197,0.002255429,0.001850984,0.003587327,0.000528423,,,,,,,,,,
,,,"Materials, packaging MAP gasses",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.120.20.101.230701 MAP Carbon Dioxide gas at 1 bar 0 degr C,paper & packaging,A.120.20.101,"Materials, packaging MAP gasses",m3 ,MAP Carbon Dioxide gas at 1 bar 0 degr C,0.17,0.17,0.01,0.01,0.01,0.14,0.95,0.95,15.3,0.017687466,0.02,0.016232156,0.000751367,0.000703944,9.73151E-07,2.77872E-09,0.098591566,4.68E-05,0.00,0.14197916,0.015734701,0.009649437,0.009651569,0.012589948,,,,,,,,,,
A.120.20.102.230701 MAP Nitrogen gas at 1 bar 0 degr C,paper & packaging,A.120.20.102,"Materials, packaging MAP gasses",m3 ,MAP Nitrogen gas at 1 bar 0 degr C,0.06,0.06,0.00,0.00,0.01,0.04,0.30,0.30,5.3,0.005579426,0.01,0.005238424,0.000237472,1.04E-04,3.14054E-07,8.78225E-10,0.014499977,1.49E-05,0.00,0.044282969,0.005095894,0.003282112,0.00335513,0.008879871,,,,,,,,,,
A.120.20.103.230701 MAP Oxygen gas at 1 bar 0 degr C,paper & packaging,A.120.20.103,"Materials, packaging MAP gasses",m3 ,MAP Oxygen gas at 1 bar 0 degr C,0.10,0.10,0.00,0.01,0.01,0.07,0.49,0.49,8.8,0.009258091,0.01,0.008693985,0.000394132,0.000169974,5.21222E-07,1.45759E-09,0.023805864,2.47E-05,0.00,0.073533715,0.008361578,0.005413159,0.005496029,0.014640514,,,,,,,,,,
,,,"Materials, packaging micellanious",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.120.30.101.240310 Mycelium composite protective packaging - Grown Bio 121 kg/m3,plastics,A.120.30.101,"Materials, packaging micellanious",kg ,Mycelium composite protective packaging - Grown Bio 121 kg/m3,0.05,0.05,0.01,0.01,0.00,0.03,0.22,0.22,2.4,0.005346165,0.01,0.005030577,0.0002163,9.93E-05,3.01593E-07,7.99926E-10,0.013905867,1.41E-05,0.00,0.03294998,0.017697212,0.01153706,0.011543068,0.002282382,,,,,,,,,,
A.120.30.102.230701 Paperfoam,plastics,A.120.30.102,"Materials, packaging micellanious",kg ,Paperfoam,0.19,0.19,0.01,0.03,0.02,0.13,0.90,0.90,21.0,0.019194905,0.02,0.017773488,0.0007971,0.000624317,1.06556E-06,2.94786E-09,0.087439339,4.85E-05,0.00,0.13428257,0.034573056,0.026201145,0.026859428,0.019972401,,,,,,,,,,
A.120.30.103.241206 Stonepaper from Taiwan in Rotterdam,plastics,A.120.30.103,"Materials, packaging micellanious",kg ,Stonepaper from Taiwan in Rotterdam,0.55,0.55,0.02,0.25,0.02,0.25,1.68,1.68,37.7,0.043771541,0.04,0.040014045,0.001529904,0.002227592,2.39892E-06,5.65793E-09,0.31198764,1.14E-04,0.00,0.25216203,0.080168465,0.057014899,0.251549676,0.023843953,,Rock PaperMineral PaperRich Mineral Paper (RMP)Limestone PaperCalcium Carbonate PaperTree-Free PaperStone Fiber PaperEco-Stone PaperTerraSkinKarst Stone PaperAgile Stone PaperEnviro PaperFiberless PaperPaper Made of StoneSynthetic Paper (when emphasizing the resin component),,,,,,,,
A.120.30.104.241206 Stonepaper from Germany in Rotterdam,plastics,A.120.30.104,"Materials, packaging micellanious",kg ,Stonepaper from Germany in Rotterdam,0.48,0.48,0.02,0.24,0.01,0.21,1.37,1.37,35.1,0.035515206,0.04,0.032209171,0.001245988,0.002060047,1.93101E-06,4.60794E-09,0.28852203,9.43E-05,0.00,0.20572488,0.06221769,0.046338268,0.240977201,0.013140767,,Rock PaperMineral PaperRich Mineral Paper (RMP)Limestone PaperCalcium Carbonate PaperTree-Free PaperStone Fiber PaperEco-Stone PaperTerraSkinKarst Stone PaperAgile Stone PaperEnviro PaperFiberless PaperPaper Made of StoneSynthetic Paper (when emphasizing the resin component),,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Materials, plastics, bioplastics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.130.01.101.240705 bio-PE (Polyethylene) - not biodegradable - from ethanol (Brazil Braskem),plastics,A.130.01.101,"Materials, plastics, bioplastics",kg ,bio-PE (Polyethylene) - not biodegradable - from ethanol (Brazil Braskem),1.44,1.44,0.03,1.26,0.00,0.15,1.00,1.00,31.3,0.13460769,0.13,0.13085608,0.003002764,0.000748843,7.84509E-06,1.11049E-08,0.10488,0.000154663,0.00,0.15,0.511801028,0.47766932,1.25766932,0,,Alternative names: Bio-PE Bio-based Polyethylene Renewable PolyethyleneCAS number: 9002-88-4 (same as conventional polyethylene as it has the same chemical structure),,,,,,,,
A.130.01.102.230701 CA (Cellulose polymers) - biodegradable,plastics,A.130.01.102,"Materials, plastics, bioplastics",kg ,CA (Cellulose polymers) - biodegradable,1.44,1.44,0.06,0.08,0.01,1.28,8.55,8.55,143.0,0.15879769,0.16,0.14315486,0.006732455,0.008910371,8.58243E-06,2.48981E-08,1.2479511,0.000418467,0.00,1.2832028,0.142266497,0.082907169,0.082940581,0.012614005,,Alternative names: CA Cellulose Acetate Cellulose Diacetate Acetylated CelluloseCAS number: 9004-35-7,,,,,,,,
A.130.01.103.240814 PA-11 (Nylon-11) - bio-based not biodegradable,plastics,A.130.01.103,"Materials, plastics, bioplastics",kg ,PA-11 (Nylon-11) - bio-based not biodegradable,1.44,1.44,0.03,0.73,0.00,0.68,4.52,4.52,59.3,0.084135919,0.08,0.078639492,0.003627033,0.001869395,4.7146E-06,1.34136E-08,0.26182,0.000190567,0.00,0.678,0.152405154,0.117491294,0.729791294,0,,Alternative names: PA-11 Nylon-11 Polyamide 11 Rilsan (common trade name)CAS number: 25035-04-5,,,,,,,,
A.130.01.104.240814 bio-PET (Polyethylene terephthalate) from sugarcane - not biodegradable,plastics,A.130.01.104,"Materials, plastics, bioplastics",kg ,bio-PET (Polyethylene terephthalate) from sugarcane - not biodegradable,1.01,1.01,0.03,0.65,0.00,0.33,2.19,2.19,74.0,0.060678488,0.06,0.054451145,0.002076334,0.004151009,3.26446E-06,7.67875E-09,0.5813738,0.000170063,0.00,0.3285,0.114943487,0.08260278,0.65122278,0,,Alternative names: Bio-PET Bio-based PET Renewable PET Bio-based Polyethylene TerephthalateCAS number: 25038-59-9 (same as conventional PET as it has the same chemical structure),,,,,,,,
A.130.01.105.230701 PHA and PHB (Polyhydroxyalkanoates) from wastewater sludge - biodegradable),plastics,A.130.01.105,"Materials, plastics, bioplastics",kg ,PHA and PHB (Polyhydroxyalkanoates) from wastewater sludge - biodegradable),0.48,0.48,0.02,0.03,0.04,0.39,2.60,2.60,70.4,0.048666085,0.05,0.044847363,0.002068301,0.001750421,2.68869E-06,7.64904E-09,0.24515699,0.000129026,0.00,0.39003479,0.043221135,0.026818019,0.026822855,0.041868112,,Alternative names: PHA Polyhydroxyalkanoates BiopolyesterCAS number: Varies by specific type with common CAS for PHA being 80181-31-3 (general) and for PHB (Polyhydroxybutyrate) being 29435-48-1.Alternative names: PHB Polyhydroxybutyrate BiopolyesterCAS number: 29435-48-1,,,,,,,,
A.130.01.106.230701 PLA (Polylactide) of corn stover - biodegradable,plastics,A.130.01.106,"Materials, plastics, bioplastics",kg ,PLA (Polylactide) of corn stover - biodegradable,0.59,0.59,0.02,0.03,0.01,0.53,3.54,3.54,73.4,0.06568088,0.07,0.059244485,0.002787386,0.003649009,3.55183E-06,1.03084E-08,0.51106568,0.000172487,0.00,0.53150209,0.058261517,0.033952459,0.033966142,0.005165736,,Alternative names: PLA Polylactic Acid PolylactideCAS number: 26100-51-6,,,,,,,,
A.130.01.107.230701 PBS-Starch 50%-50% blend - biodegradable,plastics,A.130.01.107,"Materials, plastics, bioplastics",kg ,PBS-Starch 50%-50% blend - biodegradable,0.42,0.42,0.03,0.06,0.01,0.32,2.15,2.15,78.3,0.05007827,0.05,0.044631506,0.001947264,0.0034995,2.67575E-06,7.20142E-09,0.490126,0.000148884,0.00,0.32314549,0.08519468,0.057575256,0.057734574,0.01437898,,Alternative names: PBS Polybutylene Succinate Biodegradable PolyesterCAS number: 25777-14-4,,,,,,,,
